"textEmbedding","resposta"
"Happy to announce we are now carrying Red Racer India Pale Ale .This  is about hops,hops ,and more hops.This.. #url",1
"RT #mention: At the weekend #mention meets the renegade  transforming  as you thought you knew it..  http:a?|",1
"Modern  Art: a?oThe one thing you dona?Tt want to look like is Budweiser.a?? #url via #mention",1
"Funnel a  and hit the bud. Thats just for breakfast ",1
"Like to Drink?  us: #mention //  #url",1
".#mention is invading #mention with a variety of different  tonight! Support great local . ",1
"RT #mention: So many secrets I told to a glass of ",1
"RT : Pro tip for the day: Accepting the chance step outside your comfort zone every once in a while is an excellent excuse for  abuse.",1
":  of the week: New Belgium La Folie - : New Belgium La Folie #url",1
"RT : When you find someone as  as you ",1
"RT : Coffee, sit down. , youre next. I want you in me.",1
"STARBUCKS IS SERVING ?! WUT",1
"RT : My hero. MT Yelling at a  metal singer for saying transphobic crap. What did I come here for, stand-up hate comedy metal?",1
"Making a best  friend at every party you go to then never see them again.",1
"For *real* men:  Brewing Company Releases Bull Testicle : Rocky Mountain Oyster Stout. #url via #mention",1
"RT : The worldAca,?a\"cs weirdest  laws ",1
"God is great  is good, people are crazy ???",1
"RT : Building a sweet bar in my garage. Right now its just my old workbench with a ton of  cans piled up on top of it.",1
"Someone give these people a million dollars. They opened a laundromat that serves  and grilled cheese: #url",1
"There just happens to be a bar right next to the place Im getting my wheels aligned at. A  while I wait? Dont mind if I do.",1
"This week has been so shit and slow and I need a hug and at least a swimming pools amount of .",1
"RT #mention: Straight  with sweet music ima be smashed in a hour xD gonna be a crazy night with #mention",1
"a?o#mention: Tonya trying to get me . \"I got patron on the kitchen\".a??&lt;&lt;?",1
"So this Wild  Somerset Wild is fucking amazing you little bugger, epic. ",1
"so fed up just want to sleep forever and wake up only when its time to go and get ",1
"RT : Why does everyone feel the need to hold up  in every picture. Cringe ??",1
"-Marinated Steak Kills Potential Cancer-Causing Chemicals, All The More Reason To Grill Arrachera Meat Thi.. #url",1
"RT @DearAbbySimon: Doc told me to get high more often. Ok he actually said avoid . Same shit. Whatevs",1
"RT : 329!329!329! GR lager!! Im so excited perfect outside drinking ! ",1
"11. been  and threw up: yes many times.",1
"Good move by the Tigers. Because when you get a chance to give a fat  $200 million, you should definitely do that. cc: my employer",1
"Sometimes? I miss my 20s. It was a time of wonder. A time of promise. A time of copious  consumption.",1
"Its so much easier tweet when Im  when Im on my laptop.  ",1
"RT : Dear Political Twitter, Nobody gives a shit. Please stay on your side of the fence. Thanks, Middle Class  Twitter",1
"RT #mention:  or ? Ill take both",1
"RT : All I want in life is to see a really  person in a smoking area try to light up an e-cig. Just ONCE",1
"RT : I want to meet myself from someone elses point of view",1
"Chipotle needs to hurry up and get their  license",1
"Now about this  I need in my life",1
"RT : I always wanted to be intoxicated with the feeling of love and then I got married . Still havent recovered from the  !!",1
"Bacon flavored  wHAT",1
"RT #mention: Way too  for this holy shit  ",1
"\"Im single because I always get black out  and piss off the girl Im talking to by telling her every lie I told her.\" -Northern",1
"\" girl humped my foot and text me the next day saying she got off\" -Norwin",1
"go.home molly.uri ",1
"Selected via #mention. Delicious! - Drinking a Cutthroat Pale Ale by #mention @  Hive Pub &amp; Grill  a?\" #url",1
"Crawford is too  to stay in his net",1
"Sittin hear waiting on a deer drinkin  and wastin bullet",1
"I was getting another  and my uncle called me an alcoholic.",1
"RT : The square root of me is  and no pants.",1
"RT #mention: If I let you put it in my butt, I dont think your dick is very big. Either that or Im .",1
"My dumb little  sketch of a  wolf trying to ride Waffles. #media",1
"A friend said that Chris Matthews either has drug and  issues or onset Alzheimers. Nah,hes just your typical liberal whack job",1
"RT :  or sober you should never cheat",1
"RT #mention: OMG TODAY IS MY NIGGA @KingAries90 BIRTHDAY!! :) Happy birthday punk, I hope youre having a great day! Dont get too da?|",1
"Loyalty and data driving  Legends:  By James Atkinson   Legends is continuing to drive its loyal.. #url",1
" bowling",1
"My dad is .. Ok",1
"If you want to bring the  #mention, Ill supply munchies &amp; party! Well have an Iceberg Float Tweetup! ??  ",1
"RT : Whales cant call for a taxi when theyre .",1
"a?o#mention: Mane keep telling me ima get you  ? I dont even drinka?? k",1
"RT #mention: @Lucid_2ill Im not  Im buzeedd",1
"I hate getting  and not having nobody to go home to ??",1
"Weed &gt; ",1
"RT : Aca,?A\": these hoes gone have me on my ass . All this  ??Aca,?A? turn up lol",1
"Trace Adkins -- Divorce a Long Time Coming:  Trace Adkins life sounds like a country song -- a .. #url",1
"Kiss Them Lips Like  Ppl At Spring Break",1
"Hermosa Beachs Tacos at the Pier are probably the best Tacos I ever tasted !",1
"E & J barcadi dark rum, exclusiv, tequila 1800 wine etc Im jump on some oil and get fucked up counter full of ",1
"RT : Having your @ name or a picture with a girls butt isnt anything special. It just means you found a girl  enough to do it.",1
"Im prolly too  to fap so.. theres that.",1
"Looks like those old got Sarah , too. Aca,?A\": How many old man can Sarah get hit on at one wedding?Aca,?A?",1
" gf just called to ask me if I thought she was . Hun, I was not drinking with you but based on the slurring..",1
"What  bored and miserable look like on me right now ?? ",1
"If it has  and youre drinking it on a day that ends with \"day\", you dont need any justification @wineparty_",1
"a?o#mention: We ALL know that one person who always gets  at parties ?  #urla?? LMAOO",1
"RT #mention: #mention likes  too!  stagram sofinstagram  a?| #url",1
"They look so crazy, Zo look like a psycho! Shay look (I think she was) girl look at you in the cut",1
" Treatment Online via Skype - A Very Effective Choice for Recover: #url via #mention. Email for details. Please RT!",1
"Bae BETTER be careful with his  ass ??",1
"RT @MelissaAnnT1983: a?o#mention: I just want to drink , watch hockey, and have abs.a??dont we all.",1
"The  mum arrested for drinking  while breastfeeding. Hear what she has to say in  #media",1
"RT #mention: I cant get  unless Im having sex later.",1
"Another  . Agent found , passed out in hallway at  hotel: #url  ",1
"RT : Its Friday! Did you hear about our Wine/Whisky/ tasting?",1
"RT : being  decreases the chill i already lack",1
"@ImTuukka WHAT",0
"@ImTuukka lol .. Im letting it sit here. cant do anything with it anymore",0
"@sophia_sweden long story, go follow my other one tho ?",0
"@ImTuukka i cant lmfao. if I could I would use it myself",0
"can I leave now ..",0
"okay Im leaving now",0
"ok bye again ???",0
"RT #mention: Do you know how many pies and how many pints of  consumed at ? #url  http://t.co/CXa?|",1
"a?o#mention: Todays question and answer.. What is life?a?? Football, money,  and pussy. Not in that order",1
"RT #mention: 312 Urban Wheat Ale  Bottle Candle #url  ",1
"RT : why is selene  its like 4pm",1
"New  reforms spell brighter future for Michigan craft  - ABC 10 News NOW #url",1
"Yes sweetie \"#mention: Kweku RT @fyi_itspryncez: Lol #mention: ??? me then u like rabenyy n  ? \"@fyi_itspryncez: [My Best Fans]",1
"lmaoo everyone in Miami is  rn, hahaha ILL BE W YOU GUYS NEXT YEAR ????",1
"I. Cant. Believe. I. Missed. The. Whole. Concert. My  level was 2.85, the normal  level is .8 Im just happy Im alive",1
" marinade lowers cancer risk in grilled meats, study says ",1
"RT @ThatGirl__Shaee: @CamSoCcGceo You  and Stupid SL If I Didnt Know That.. I Probably wasnt the first to know but I know",1
"--&gt;&gt;&gt;&gt;&gt;&gt;&gt;RT #mention: Virgins who are over 25 are like the  levy..tolerated but unnecessary.",1
"ZOMBIE BREW  The Dock Street Brewing Company in Philly has created a blood-red  in honor of the upcoming.. #url",1
"\": GO HOME YOURE  ",1
"RT #mention: #mention bro did you do much drinking yesterday for me !? I woke up this morning with the worst  ! Bringa?|",1
"When a friend breaks up its time for  and loud football again!  ",1
"RT #mention: Looks like someone had fun* last night. There are  bottles** and panties** all over the floor.  *sadness **sippy cupa?|",1
"RT : Were at that awkward age where half our friends are engaged, and having babies and the other half are too  to even find their phone.",1
"RT : Is it  time? yes yes yes yes yes yes \_ yes yes yes yes yes yes",1
"Our Chairmana?Ts Fund is helping deal with Foetal  Syndrome through the Foundation for  Related Research:#url",1
"Anyone going  revs tonight in beaconsfield?",1
"This Ange Lapin fragrance is natural and  free. Perfect for baby or as a linen spray &gt;#url #media",1
"RT : YOU LADIES DRINK  ? YA PUSSY STINKS DONT TALK TO ME",1
"BOOZE NEWS!!  We are proud to announce we are collaborating with Dryhop Brewers on our first custom ! Called.. #url",1
"RT #mention: Nominations Open for Craft  Distributor of the Year Award #url",1
"Officials say drowsy driving is just as serious as  driving, responsible for more than 100K car crashes annually. Details now on NBC4.",1
"My heads just arrived at  station :( what the. Fuck happend last night ha",1
"RT : LetAca,?a\"cs get  and tell each other everything weAca,?a\"cre too afraid to say sober.",1
"RT #mention: Russia didnt consider  an alcoholic beverage until 2011. Before then, any drink under 10% volume was considered a soft drink.",1
"RT #mention: #mention #mention #mention  m  in your show awuu?",1
"RT #mention: Lots of great embedded content in latest Java Magazine: #url  ",1
"RT : \"Hi my names Kyle and Im here with the \" ",1
"Its so awkward when  girls do or say weird shit to me and then I see them another day when theyre sober.",1
"Seriously.. Your closing now? danielgoh #mention @ The Good  Company #url",1
"RT #mention: My son laughed when I spilled my  so \"fluffy the bear\" took a ride in the garbage disposal   WHOS LAUGHING NOW?",1
"RT #mention: Our draft list upstairs during Firkin Fest will have great  from #mention, @Breakroombrew, @sixpoint &amp; more http:a?|",1
"RT @LifeCheates: Four words to get free  at a party: Ive never been .",1
"1Republik Hoboken NJ Lunch 11-4pm M-F $6.95 or $9.95 with select .",1
"RT #mention: Last minute preparations before the new Co-op  store opens at 10am #mention #media",1
"RT #mention: If u see me at a probate tmw n I have sunglasses on at night..dont ask if Im . Thats a stupid question",1
"Wea?Tve partnered with #mention to celebrate their first  week with a badge! #url #media",1
"I think you should be able to show up to work  itd make work more fun",1
"RT #mention: a?o@SHAYSheSoCute: a?o#mention: I just  5 different things ??a??Whitegirl Wasteda???? thats how Im gone be tonight a?|",1
"RT : Ladies, dont let the amount of  in your system have you thinking you can beat up a man.",1
"This Monday is the last chance to try our  &amp; Buns for A?15, book now: #url #media",1
"RT #mention: Its Craft  Friday! Today were offering  from #mention for only $5!  ",1
"No one can act like Gayle without ..lol ",1
"Im really just trina get  tonight forreal forreal",1
"I would probs have bumper stickers on to decorate my wall and smell like old sushi and  pong. What about you?",1
"RT @itsReaLthistime: a?o#mention: a?o@itsReaLthistime: a?o@CocaineKeaira: ? syd ? http://t.co/wwE8sp6xsZa???????? alreadya?? yall aint right ?a?|",1
"Tomorrow dont miss out on the Plastic Beach Volleyball Tournament at Papas &amp;  Rosarito  #url",1
"BREAKING NEWS: The zombies are here. No youa?Tre not . But youll wish you were. A?1.79 on Kindle #url",1
"RT #mention: Bruno Carvalho was arrested exiting TVIs studios last night, sobriety tests confirm hallucinogens + high % blood alcoa?|",1
"RT #mention: To celebrate the clocks going forward this weekend, we are giving away a crate of  . Follow &amp; RT to win! #Fa?|",1
"RT : President Barack Obama Passes Out During  Drinking Contest on St. Patricks Day! =&gt; ",1
"On Fridays I drink  all day to piss away my sins",1
"RT : Fuck high school, Im gonna get , eat chicken fingures and probably smoke some dope and get high as fuck, as FUCK!",1
"\"just look at The , Beth\"",1
"That time when a  SF dude in (claiming to be Apple FTE) accosts you and demos an iOS watchAca,?A|and youre predictably unimpressed.",1
"Bottle is 1/2 size, same cost as pint and worse . Afraid that youre going to have to deal with the inconvenience my dear. -tip.",1
"a?o#mention: Join us in our Craft  Garden before the 3/31  game for a #mention  tasting! #urla?? Cheers",1
"RT @Mrs_Rexx: a?o#mention: @Mrs_Rexx lol hurt bodya?? I was  and high af",1
"a?o#mention: If I go I know the niggas who gone pour  for me. So aint no need for new friends????a?? we breaking bottles foo",1
"No, theyre annoying. \"#mention:  people are funny when you sober\"",1
"Just realised its Fridau night and there is NO  in the fridge. What is wrong with me?!",1
"RT #mention: Is it weird that Im skeptical of a co-working space that lists free  as its most important attribute? http://t.co/4wPa?|",1
